symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
PAR,INE04LG01015,NSE,2021-12-14,220.95,220.95,207.0,208.85,33171,2021,12,14,202112
PARACABLES,INE074B01023,NSE,2021-12-14,13.45,13.45,12.65,12.75,682452,2021,12,14,202112
PARAGMILK,INE883N01014,NSE,2021-12-14,118.45,121.5,117.75,120.65,448377,2021,12,14,202112
PARAS,INE045601015,NSE,2021-12-14,729.0,744.0,722.0,725.85,195892,2021,12,14,202112
PARSVNATH,INE561H01026,NSE,2021-12-14,24.9,26.7,23.8,25.6,5857097,2021,12,14,202112
PASUPTAC,INE818B01023,NSE,2021-12-14,32.0,33.8,31.2,31.75,152206,2021,12,14,202112
PATELENG,INE244B01030,NSE,2021-12-14,27.5,31.2,27.45,29.7,13975967,2021,12,14,202112
PATINTLOG,INE529D01014,NSE,2021-12-14,15.0,15.15,14.8,14.9,62553,2021,12,14,202112
PATSPINLTD,INE790C01014,NSE,2021-12-14,9.75,9.75,9.05,9.65,45768,2021,12,14,202112
PAYTM,INE982J01020,NSE,2021-12-14,1547.0,1555.05,1490.75,1496.05,1386088,2021,12,14,202112
PBAINFRA,INE160H01019,NSE,2021-12-14,15.0,15.0,14.2,14.35,28731,2021,12,14,202112
PCJEWELLER,INE785M01013,NSE,2021-12-14,27.2,27.2,26.6,26.8,916971,2021,12,14,202112
PDMJEPAPER,INE865T01018,NSE,2021-12-14,36.0,37.55,36.0,36.7,95198,2021,12,14,202112
PDSMFL,INE111Q01013,NSE,2021-12-14,1719.0,1759.95,1705.0,1715.35,6393,2021,12,14,202112
PEARLPOLY,INE844A01013,NSE,2021-12-14,15.8,19.3,15.6,19.3,245712,2021,12,14,202112
PEL,INE140A01024,NSE,2021-12-14,2749.95,2749.95,2557.65,2602.5,1497505,2021,12,14,202112
PENIND,INE932A01024,NSE,2021-12-14,32.1,34.65,31.75,33.25,2055617,2021,12,14,202112
PENINLAND,INE138A01028,NSE,2021-12-14,17.5,19.25,17.35,18.3,1512252,2021,12,14,202112
PERSISTENT,INE262H01013,NSE,2021-12-14,4448.0,4459.5,4325.3,4407.9,332551,2021,12,14,202112
PETRONET,INE347G01014,NSE,2021-12-14,224.25,225.6,221.1,223.1,2369837,2021,12,14,202112
PFC,INE134E01011,NSE,2021-12-14,122.95,124.0,122.0,123.85,3253445,2021,12,14,202112
PFIZER,INE182A01018,NSE,2021-12-14,4903.0,5235.55,4864.55,5185.2,350498,2021,12,14,202112
PFOCUS,INE367G01038,NSE,2021-12-14,71.95,75.55,71.95,72.95,58296,2021,12,14,202112
PFS,INE560K01014,NSE,2021-12-14,19.2,19.4,19.05,19.2,716056,2021,12,14,202112
PGEL,INE457L01011,NSE,2021-12-14,657.8,726.05,655.75,714.25,391329,2021,12,14,202112
PGHH,INE179A01014,NSE,2021-12-14,15124.8,15236.9,15104.8,15162.2,8864,2021,12,14,202112
PGHL,INE199A01012,NSE,2021-12-14,5239.0,5325.35,5212.05,5304.8,5851,2021,12,14,202112
PGIL,INE940H01014,NSE,2021-12-14,366.45,373.8,360.95,363.25,15874,2021,12,14,202112
PHILIPCARB,INE602A01023,NSE,2021-12-14,228.3,231.0,226.6,229.15,402241,2021,12,14,202112
PHOENIXLTD,INE211B01039,NSE,2021-12-14,1056.0,1056.0,1013.65,1022.8,364564,2021,12,14,202112
PIDILITIND,INE318A01026,NSE,2021-12-14,2366.0,2399.9,2353.3,2389.25,971135,2021,12,14,202112
PIIND,INE603J01030,NSE,2021-12-14,2890.0,2963.0,2876.05,2952.4,176434,2021,12,14,202112
PILANIINVS,INE417C01014,NSE,2021-12-14,1899.9,1913.0,1893.0,1900.55,4088,2021,12,14,202112
PILITA,INE600A01035,NSE,2021-12-14,7.8,7.95,7.7,7.75,762998,2021,12,14,202112
PIONDIST,INE889E01010,NSE,2021-12-14,187.95,190.0,186.65,186.75,38495,2021,12,14,202112
PIONEEREMB,INE156C01018,NSE,2021-12-14,62.05,65.2,62.0,63.6,403389,2021,12,14,202112
PITTIENG,INE450D01021,NSE,2021-12-14,245.7,265.65,245.7,257.35,227120,2021,12,14,202112
PLASTIBLEN,INE083C01022,NSE,2021-12-14,242.9,243.4,236.0,238.95,5492,2021,12,14,202112
PNB,INE160A01022,NSE,2021-12-14,40.1,40.45,39.55,40.15,40950927,2021,12,14,202112
PNBGILTS,INE859A01011,NSE,2021-12-14,68.95,70.2,67.55,69.0,253717,2021,12,14,202112
PNBHOUSING,INE572E01012,NSE,2021-12-14,561.6,579.95,556.8,571.8,181557,2021,12,14,202112
PNC,INE392B01011,NSE,2021-12-14,48.25,56.75,46.4,56.75,518826,2021,12,14,202112
PNCINFRA,INE195J01029,NSE,2021-12-14,291.1,294.8,284.2,285.55,374977,2021,12,14,202112
PODDARHOUS,INE888B01018,NSE,2021-12-14,187.9,188.0,174.85,183.9,4492,2021,12,14,202112
PODDARMENT,INE371C01013,NSE,2021-12-14,310.8,310.8,294.5,297.35,3350,2021,12,14,202112
POKARNA,INE637C01025,NSE,2021-12-14,645.9,649.9,639.2,644.25,16831,2021,12,14,202112
POLICYBZR,INE417T01026,NSE,2021-12-14,1153.0,1164.6,1100.0,1125.65,1668073,2021,12,14,202112
POLYCAB,INE455K01017,NSE,2021-12-14,2535.0,2570.65,2490.8,2553.8,296437,2021,12,14,202112
POLYMED,INE205C01021,NSE,2021-12-14,964.0,994.0,952.3,965.8,56602,2021,12,14,202112
POLYPLEX,INE633B01018,NSE,2021-12-14,2026.0,2072.0,2001.5,2035.1,193293,2021,12,14,202112
PONNIERODE,INE838E01017,NSE,2021-12-14,213.85,219.0,206.8,211.4,23836,2021,12,14,202112
POONAWALLA,INE511C01022,NSE,2021-12-14,210.9,223.7,210.1,218.35,7870645,2021,12,14,202112
POWERGRID,INE752E01010,NSE,2021-12-14,204.1,213.15,203.2,212.25,36031527,2021,12,14,202112
POWERINDIA,INE07Y701011,NSE,2021-12-14,2586.4,2628.7,2574.65,2582.95,34899,2021,12,14,202112
POWERMECH,INE211R01019,NSE,2021-12-14,981.0,1010.0,981.0,1002.65,12043,2021,12,14,202112
PPAP,INE095I01015,NSE,2021-12-14,233.25,239.7,231.7,234.15,7755,2021,12,14,202112
PPL,INE050001010,NSE,2021-12-14,143.9,144.95,142.6,143.15,40531,2021,12,14,202112
PRAENG,INE505C01016,NSE,2021-12-14,20.6,21.7,20.0,20.7,376296,2021,12,14,202112
PRAKASH,INE603A01013,NSE,2021-12-14,57.55,58.0,56.3,56.7,580334,2021,12,14,202112
PRAKASHSTL,INE696K01024,NSE,2021-12-14,6.25,6.25,5.95,6.0,4868115,2021,12,14,202112
PRECAM,INE484I01029,NSE,2021-12-14,138.0,148.8,137.4,146.7,616273,2021,12,14,202112
PRECOT,INE283A01014,NSE,2021-12-14,292.0,292.0,274.2,282.3,12448,2021,12,14,202112
PRECWIRE,INE372C01029,NSE,2021-12-14,320.0,364.2,311.7,354.1,1125330,2021,12,14,202112
PREMEXPLN,INE863B01011,NSE,2021-12-14,258.0,260.0,246.1,247.2,23946,2021,12,14,202112
PREMIER,INE342A01018,NSE,2021-12-14,10.5,10.5,10.05,10.5,484768,2021,12,14,202112
PREMIERPOL,INE309M01012,NSE,2021-12-14,83.6,84.95,80.25,82.2,25143,2021,12,14,202112
PRESSMN,INE980A01023,NSE,2021-12-14,27.9,28.2,27.15,27.85,27597,2021,12,14,202112
PRESTIGE,INE811K01011,NSE,2021-12-14,458.5,466.6,451.0,461.35,493330,2021,12,14,202112
PRICOLLTD,INE726V01018,NSE,2021-12-14,123.5,127.8,120.1,125.6,952827,2021,12,14,202112
PRIMESECU,INE032B01021,NSE,2021-12-14,105.0,106.0,103.05,103.5,7337,2021,12,14,202112
PRINCEPIPE,INE689W01016,NSE,2021-12-14,718.0,730.6,715.0,719.0,138905,2021,12,14,202112
PRITIKAUTO,INE583R01029,NSE,2021-12-14,21.0,21.3,19.7,20.2,1063140,2021,12,14,202112
PRIVISCL,INE959A01019,NSE,2021-12-14,1872.1,1945.0,1862.55,1898.4,25173,2021,12,14,202112
PROZONINTU,INE195N01013,NSE,2021-12-14,29.65,29.85,29.0,29.45,233450,2021,12,14,202112
PRSMJOHNSN,INE010A01011,NSE,2021-12-14,128.55,130.4,127.0,127.4,72300,2021,12,14,202112
PSB,INE608A01012,NSE,2021-12-14,17.2,17.25,16.75,17.0,231136,2021,12,14,202112
PSPPROJECT,INE488V01015,NSE,2021-12-14,513.0,528.0,506.1,511.25,118991,2021,12,14,202112
PSUBNKBEES,INF204KB16I7,NSE,2021-12-14,30.13,30.13,29.45,29.87,9355994,2021,12,14,202112
PTC,INE877F01012,NSE,2021-12-14,113.4,114.8,112.75,113.85,570099,2021,12,14,202112
PTL,INE034D01031,NSE,2021-12-14,50.5,52.05,50.5,51.45,73623,2021,12,14,202112
PUNJABCHEM,INE277B01014,NSE,2021-12-14,1489.05,1510.0,1461.0,1468.75,13743,2021,12,14,202112
PURVA,INE323I01011,NSE,2021-12-14,150.15,150.55,145.6,147.35,192012,2021,12,14,202112
PVR,INE191H01014,NSE,2021-12-14,1438.0,1439.35,1405.3,1424.9,1214377,2021,12,14,202112
QGOLDHALF,INF082J01010,NSE,2021-12-14,2087.95,2087.95,2069.95,2070.3,1522,2021,12,14,202112
QNIFTY,INF082J01028,NSE,2021-12-14,1808.95,1809.0,1798.95,1805.0,40,2021,12,14,202112
QUESS,INE615P01015,NSE,2021-12-14,817.9,869.0,815.0,855.1,278241,2021,12,14,202112
QUICKHEAL,INE306L01010,NSE,2021-12-14,230.85,234.8,229.75,231.05,119140,2021,12,14,202112
RADICO,INE944F01028,NSE,2021-12-14,1075.0,1087.0,1060.05,1070.85,176686,2021,12,14,202112
RADIOCITY,INE919I01024,NSE,2021-12-14,24.35,25.4,23.95,25.2,1625713,2021,12,14,202112
RAILTEL,INE0DD101019,NSE,2021-12-14,120.05,121.8,120.05,120.9,327698,2021,12,14,202112
RAIN,INE855B01025,NSE,2021-12-14,217.7,218.5,216.15,217.8,969865,2021,12,14,202112
RAJESHEXPO,INE343B01030,NSE,2021-12-14,746.8,754.9,737.5,752.65,129267,2021,12,14,202112
RAJMET,INE00KV01014,NSE,2021-12-14,144.2,145.2,144.2,145.0,3406,2021,12,14,202112
RAJSREESUG,INE562B01019,NSE,2021-12-14,33.85,37.2,33.85,36.8,690341,2021,12,14,202112
RAJTV,INE952H01027,NSE,2021-12-14,40.9,44.0,40.35,42.6,121636,2021,12,14,202112
RALLIS,INE613A01020,NSE,2021-12-14,264.5,267.9,262.5,263.35,152659,2021,12,14,202112
RAMANEWS,INE278B01020,NSE,2021-12-14,20.2,22.0,19.9,21.4,577868,2021,12,14,202112
RAMASTEEL,INE230R01027,NSE,2021-12-14,227.25,234.0,227.2,232.55,86963,2021,12,14,202112
RAMCOCEM,INE331A01037,NSE,2021-12-14,982.8,994.7,976.4,992.6,65299,2021,12,14,202112
RAMCOIND,INE614A01028,NSE,2021-12-14,256.45,259.0,254.05,256.65,23167,2021,12,14,202112
RAMCOSYS,INE246B01019,NSE,2021-12-14,471.8,477.5,461.0,464.45,51635,2021,12,14,202112
RAMKY,INE874I01013,NSE,2021-12-14,194.0,231.0,191.85,218.6,688157,2021,12,14,202112
RANASUG,INE625B01014,NSE,2021-12-14,26.0,26.15,25.5,25.8,392548,2021,12,14,202112
RANEENGINE,INE222J01013,NSE,2021-12-14,272.0,275.0,272.0,272.5,1201,2021,12,14,202112
RANEHOLDIN,INE384A01010,NSE,2021-12-14,615.0,635.0,609.5,611.75,49714,2021,12,14,202112
RATNAMANI,INE703B01027,NSE,2021-12-14,1967.0,1981.95,1911.1,1923.2,23224,2021,12,14,202112
RAYMOND,INE301A01014,NSE,2021-12-14,658.1,708.4,650.0,689.1,3138345,2021,12,14,202112
RBL,INE244J01017,NSE,2021-12-14,786.0,808.6,786.0,789.6,2987,2021,12,14,202112
RBLBANK,INE976G01028,NSE,2021-12-14,195.8,195.8,191.25,193.5,5776866,2021,12,14,202112
RCF,INE027A01015,NSE,2021-12-14,74.45,76.0,74.1,75.35,1109170,2021,12,14,202112
RCOM,INE330H01018,NSE,2021-12-14,3.7,3.8,3.55,3.6,96720556,2021,12,14,202112
RECLTD,INE020B01018,NSE,2021-12-14,135.65,137.8,135.1,136.85,6548363,2021,12,14,202112
REDINGTON,INE891D01026,NSE,2021-12-14,153.0,157.3,152.1,154.75,5731399,2021,12,14,202112
REFEX,INE056I01017,NSE,2021-12-14,128.0,128.7,125.55,126.65,62577,2021,12,14,202112
RELAXO,INE131B01039,NSE,2021-12-14,1291.8,1298.8,1274.0,1284.6,75583,2021,12,14,202112
RELIANCE,INE002A01018,NSE,2021-12-14,2380.0,2406.0,2373.4,2380.15,5995586,2021,12,14,202112
RELIGARE,INE621H01010,NSE,2021-12-14,147.75,149.65,144.0,144.7,878535,2021,12,14,202112
REMSONSIND,INE474C01015,NSE,2021-12-14,232.6,232.6,225.5,231.15,5261,2021,12,14,202112
RENUKA,INE087H01022,NSE,2021-12-14,30.05,32.35,30.05,31.2,15579082,2021,12,14,202112
REPCOHOME,INE612J01015,NSE,2021-12-14,305.0,305.0,300.0,301.75,104038,2021,12,14,202112
REPL,INE364Z01019,NSE,2021-12-14,202.0,208.0,202.0,204.95,15616,2021,12,14,202112
REPRO,INE461B01014,NSE,2021-12-14,592.45,595.55,571.3,573.9,4193,2021,12,14,202112
RESPONIND,INE688D01026,NSE,2021-12-14,113.65,114.4,110.2,111.1,61316,2021,12,14,202112
REVATHI,INE617A01013,NSE,2021-12-14,710.0,784.5,697.05,749.25,28918,2021,12,14,202112
RGL,INE722H01016,NSE,2021-12-14,930.0,974.9,917.6,964.55,49711,2021,12,14,202112
RHFL,INE217K01011,NSE,2021-12-14,4.15,4.55,4.1,4.55,4742503,2021,12,14,202112
RHIM,INE743M01012,NSE,2021-12-14,353.75,361.05,353.55,355.65,80559,2021,12,14,202112
RICOAUTO,INE209B01025,NSE,2021-12-14,43.65,46.5,43.5,46.25,951093,2021,12,14,202112
RIIL,INE046A01015,NSE,2021-12-14,950.0,971.9,928.0,938.0,825503,2021,12,14,202112
RITES,INE320J01015,NSE,2021-12-14,272.95,273.0,253.4,267.65,77806,2021,12,14,202112
RKEC,INE786W01010,NSE,2021-12-14,67.25,67.25,64.9,66.6,17227,2021,12,14,202112
RKFORGE,INE399G01015,NSE,2021-12-14,938.0,951.25,936.2,940.05,44114,2021,12,14,202112
RML,INE050H01012,NSE,2021-12-14,356.45,360.0,351.0,352.3,6679,2021,12,14,202112
ROLEXRINGS,INE645S01016,NSE,2021-12-14,1125.0,1194.7,1124.1,1179.75,114147,2021,12,14,202112
ROLLT,INE927A01040,NSE,2021-12-14,3.3,3.3,3.25,3.3,1247350,2021,12,14,202112
ROSSARI,INE02A801020,NSE,2021-12-14,1355.25,1358.95,1327.0,1337.5,30833,2021,12,14,202112
ROSSELLIND,INE847C01020,NSE,2021-12-14,135.8,138.05,133.25,137.15,25445,2021,12,14,202112
ROUTE,INE450U01017,NSE,2021-12-14,1815.0,1820.35,1802.0,1810.45,59489,2021,12,14,202112
RPGLIFE,INE105J01010,NSE,2021-12-14,606.0,618.1,602.05,604.25,12517,2021,12,14,202112
RPPINFRA,INE324L01013,NSE,2021-12-14,58.7,59.9,58.2,58.5,94947,2021,12,14,202112
RPPL,INE760W01015,NSE,2021-12-14,216.0,232.0,216.0,229.7,22411,2021,12,14,202112
RPSGVENT,INE425Y01011,NSE,2021-12-14,757.7,780.0,745.1,768.3,34425,2021,12,14,202112
RSSOFTWARE,INE165B01029,NSE,2021-12-14,35.95,37.7,35.35,36.05,150691,2021,12,14,202112
RSWM,INE611A01016,NSE,2021-12-14,483.1,489.85,467.35,483.45,112745,2021,12,14,202112
RSYSTEMS,INE411H01032,NSE,2021-12-14,310.0,316.5,308.1,313.35,65364,2021,12,14,202112
RTNINDIA,INE834M01019,NSE,2021-12-14,58.35,58.35,56.25,58.35,2950945,2021,12,14,202112
RTNPOWER,INE399K01017,NSE,2021-12-14,5.35,5.35,5.35,5.35,2127420,2021,12,14,202112
RUBYMILLS,INE301D01026,NSE,2021-12-14,265.2,270.55,260.7,266.45,3618,2021,12,14,202112
RUCHI,INE619A01035,NSE,2021-12-14,912.0,919.35,900.0,904.6,11769,2021,12,14,202112
RUCHIRA,INE803H01014,NSE,2021-12-14,79.9,80.4,78.0,78.9,37925,2021,12,14,202112
RUPA,INE895B01021,NSE,2021-12-14,419.0,424.0,417.5,420.7,74637,2021,12,14,202112
RUSHIL,INE573K01017,NSE,2021-12-14,360.25,383.05,355.0,383.0,45268,2021,12,14,202112
RVHL,INE09E501017,NSE,2021-12-14,26.0,26.35,25.3,25.65,7438,2021,12,14,202112
RVNL,INE415G01027,NSE,2021-12-14,36.1,36.1,35.5,35.65,2462932,2021,12,14,202112
SADBHAV,INE226H01026,NSE,2021-12-14,42.9,43.25,42.1,42.45,319418,2021,12,14,202112
SADBHIN,INE764L01010,NSE,2021-12-14,15.05,15.75,14.55,15.6,617697,2021,12,14,202112
SAFARI,INE429E01023,NSE,2021-12-14,852.8,879.0,844.4,855.7,84996,2021,12,14,202112
SAGARDEEP,INE976T01013,NSE,2021-12-14,43.0,43.0,42.0,42.0,3229,2021,12,14,202112
SAGCEM,INE229C01021,NSE,2021-12-14,254.4,254.4,247.25,250.75,27700,2021,12,14,202112
SAIL,INE114A01011,NSE,2021-12-14,112.4,116.0,111.6,114.6,41178093,2021,12,14,202112
SAKAR,INE732S01012,NSE,2021-12-14,148.9,148.95,143.15,147.45,23859,2021,12,14,202112
SAKHTISUG,INE623A01011,NSE,2021-12-14,15.45,15.6,15.0,15.2,93629,2021,12,14,202112
SAKSOFT,INE667G01015,NSE,2021-12-14,985.0,1005.4,975.25,986.25,27089,2021,12,14,202112
SAKUMA,INE190H01024,NSE,2021-12-14,15.35,15.8,14.7,15.0,896018,2021,12,14,202112
SALASAR,INE170V01019,NSE,2021-12-14,232.4,236.9,231.25,234.85,53953,2021,12,14,202112
SALONA,INE498E01010,NSE,2021-12-14,214.85,217.4,206.2,208.55,1498,2021,12,14,202112
SALSTEEL,INE658G01014,NSE,2021-12-14,9.8,10.0,9.4,9.75,157645,2021,12,14,202112
SALZERELEC,INE457F01013,NSE,2021-12-14,206.0,209.35,201.35,203.05,44011,2021,12,14,202112
SANCO,INE782L01012,NSE,2021-12-14,9.45,10.2,9.25,10.1,372803,2021,12,14,202112
SANDESH,INE583B01015,NSE,2021-12-14,800.2,801.0,781.2,789.65,837,2021,12,14,202112
SANDHAR,INE278H01035,NSE,2021-12-14,269.45,269.45,256.95,261.4,21346,2021,12,14,202112
SANGAMIND,INE495C01010,NSE,2021-12-14,293.0,308.0,284.1,297.15,368643,2021,12,14,202112
SANGHIIND,INE999B01013,NSE,2021-12-14,57.35,59.2,57.15,58.55,521720,2021,12,14,202112
SANGHVIMOV,INE989A01024,NSE,2021-12-14,218.65,221.9,211.9,213.2,70702,2021,12,14,202112
SANOFI,INE058A01010,NSE,2021-12-14,7674.95,7713.95,7620.05,7704.7,16594,2021,12,14,202112
SANSERA,INE953O01021,NSE,2021-12-14,768.55,775.7,756.0,761.45,125141,2021,12,14,202112
SAPPHIRE,INE806T01012,NSE,2021-12-14,1188.0,1238.9,1188.0,1229.1,330890,2021,12,14,202112
SARDAEN,INE385C01013,NSE,2021-12-14,760.55,773.95,758.0,766.75,13211,2021,12,14,202112
SARLAPOLY,INE453D01025,NSE,2021-12-14,58.0,60.5,57.25,58.55,159549,2021,12,14,202112
SASKEN,INE231F01020,NSE,2021-12-14,1132.05,1189.0,1126.55,1167.2,108342,2021,12,14,202112
SASTASUNDR,INE019J01013,NSE,2021-12-14,453.9,476.8,439.0,448.15,45715,2021,12,14,202112
SATIA,INE170E01023,NSE,2021-12-14,88.35,91.7,87.0,88.35,128428,2021,12,14,202112
SATIN,INE836B01017,NSE,2021-12-14,100.25,105.95,99.6,101.7,961094,2021,12,14,202112
SBC,INE04AK01010,NSE,2021-12-14,113.0,117.95,113.0,114.75,37461,2021,12,14,202112
SBCL,INE386D01027,NSE,2021-12-14,368.0,385.5,360.85,382.45,66525,2021,12,14,202112
SBICARD,INE018E01016,NSE,2021-12-14,920.0,920.65,896.05,902.25,7430675,2021,12,14,202112
SBIETFCON,INF200KA1X17,NSE,2021-12-14,71.45,71.45,70.05,70.69,6828,2021,12,14,202112
SBIETFIT,INF200KA1S14,NSE,2021-12-14,363.5,370.27,363.5,370.01,3675,2021,12,14,202112
SBIETFPB,INF200KA1S22,NSE,2021-12-14,190.0,190.0,185.1,187.37,1873,2021,12,14,202112
SBIETFQLTY,INF200KA1WX6,NSE,2021-12-14,150.5,154.5,150.5,153.79,3650,2021,12,14,202112
SBILIFE,INE123W01016,NSE,2021-12-14,1179.0,1192.9,1178.15,1188.55,1171502,2021,12,14,202112
SBIN,INE062A01020,NSE,2021-12-14,486.0,490.35,481.8,488.55,11642447,2021,12,14,202112
SCHAEFFLER,INE513A01014,NSE,2021-12-14,8398.9,8536.0,8311.0,8392.45,55888,2021,12,14,202112
SCHAND,INE807K01035,NSE,2021-12-14,119.25,122.75,118.95,120.05,57420,2021,12,14,202112
SCHNEIDER,INE839M01018,NSE,2021-12-14,110.4,110.85,107.15,107.4,329352,2021,12,14,202112
SCI,INE109A01011,NSE,2021-12-14,147.0,151.3,146.6,148.7,2012927,2021,12,14,202112
SDBL,INE480C01020,NSE,2021-12-14,40.1,41.6,39.85,40.8,57396,2021,12,14,202112
SECURKLOUD,INE650K01021,NSE,2021-12-14,178.0,178.0,165.0,165.0,86912,2021,12,14,202112
SELAN,INE818A01017,NSE,2021-12-14,138.0,138.85,135.7,136.2,41474,2021,12,14,202112
SELMC,INE105I01020,NSE,2021-12-14,22.7,22.7,22.7,22.7,12,2021,12,14,202112
SEQUENT,INE807F01027,NSE,2021-12-14,174.85,182.3,172.8,179.1,4915168,2021,12,14,202112
SERVOTECH,INE782X01017,NSE,2021-12-14,49.65,50.55,48.5,50.55,96400,2021,12,14,202112
SESHAPAPER,INE630A01024,NSE,2021-12-14,158.9,159.55,157.2,158.35,12884,2021,12,14,202112
SETCO,INE878E01021,NSE,2021-12-14,16.5,17.2,16.05,16.7,260691,2021,12,14,202112
SETFGOLD,INF200K01099,NSE,2021-12-14,4269.65,4288.5,4260.35,4264.55,15959,2021,12,14,202112
SETFNIF50,INF200KA1FS1,NSE,2021-12-14,177.9,177.9,176.14,177.19,649897,2021,12,14,202112
SETFNIFBK,INF200KA1580,NSE,2021-12-14,369.0,370.33,365.73,369.1,10714,2021,12,14,202112
SETFNN50,INF200KA1598,NSE,2021-12-14,446.5,446.5,441.1,444.31,4747,2021,12,14,202112
SEYAIND,INE573R01012,NSE,2021-12-14,55.8,56.3,54.6,55.25,19530,2021,12,14,202112
SFL,INE916U01025,NSE,2021-12-14,3240.0,3264.75,3165.05,3186.4,9109,2021,12,14,202112
SGIL,INE00QT01015,NSE,2021-12-14,165.0,169.4,161.7,166.1,20156,2021,12,14,202112
SGL,INE353H01010,NSE,2021-12-14,15.9,16.2,15.0,16.1,42615,2021,12,14,202112
SHAKTIPUMP,INE908D01010,NSE,2021-12-14,608.4,625.25,607.0,619.15,38559,2021,12,14,202112
SHALBY,INE597J01018,NSE,2021-12-14,140.5,142.45,138.35,139.95,94110,2021,12,14,202112
SHALPAINTS,INE849C01026,NSE,2021-12-14,108.0,109.5,106.9,108.95,134080,2021,12,14,202112
SHANKARA,INE274V01019,NSE,2021-12-14,514.0,532.9,514.0,523.25,41823,2021,12,14,202112
SHANTIGEAR,INE631A01022,NSE,2021-12-14,161.65,161.75,156.95,157.65,116363,2021,12,14,202112
SHARDACROP,INE221J01015,NSE,2021-12-14,330.0,334.95,326.55,329.9,144137,2021,12,14,202112
SHARDAMOTR,INE597I01028,NSE,2021-12-14,875.4,901.25,855.25,862.2,32170,2021,12,14,202112
SHAREINDIA,INE932X01018,NSE,2021-12-14,782.0,809.0,756.95,803.3,52128,2021,12,14,202112
SHARIABEES,INF732E01128,NSE,2021-12-14,432.0,442.92,432.0,441.92,215,2021,12,14,202112
SHIL,INE05AN01011,NSE,2021-12-14,393.95,406.0,388.05,403.85,42398,2021,12,14,202112
SHILPAMED,INE790G01031,NSE,2021-12-14,568.4,569.0,554.05,556.7,126520,2021,12,14,202112
SHIVALIK,INE788J01021,NSE,2021-12-14,919.0,929.8,910.25,913.9,5039,2021,12,14,202112
SHIVAMILLS,INE644Y01017,NSE,2021-12-14,115.85,117.75,108.8,113.7,31983,2021,12,14,202112
SHIVATEX,INE705C01020,NSE,2021-12-14,231.8,240.95,226.1,237.25,22590,2021,12,14,202112
SHK,INE500L01026,NSE,2021-12-14,160.5,161.45,154.0,154.6,285818,2021,12,14,202112
SHOPERSTOP,INE498B01024,NSE,2021-12-14,367.9,371.1,358.25,360.0,80639,2021,12,14,202112
SHRADHA,INE715Y01015,NSE,2021-12-14,56.5,56.9,52.1,53.5,5909,2021,12,14,202112
SHREDIGCEM,INE232A01011,NSE,2021-12-14,77.0,77.35,75.8,76.65,102453,2021,12,14,202112
SHREECEM,INE070A01015,NSE,2021-12-14,26349.65,26500.0,25968.9,26461.4,24245,2021,12,14,202112
SHREEPUSHK,INE712K01011,NSE,2021-12-14,216.6,225.55,216.6,222.3,49914,2021,12,14,202112
SHREERAMA,INE879A01019,NSE,2021-12-14,14.8,15.15,14.3,14.95,147236,2021,12,14,202112
SHRENIK,INE632X01030,NSE,2021-12-14,2.05,2.45,2.0,2.45,19311857,2021,12,14,202112
SHREYANIND,INE231C01019,NSE,2021-12-14,101.6,102.0,98.75,101.05,11540,2021,12,14,202112
SHREYAS,INE757B01015,NSE,2021-12-14,259.55,259.55,251.3,251.9,29274,2021,12,14,202112
SHRIRAMCIT,INE722A01011,NSE,2021-12-14,2145.75,2145.75,2003.6,2020.45,189556,2021,12,14,202112
SHRIRAMEPC,INE964H01014,NSE,2021-12-14,8.15,8.6,7.6,8.6,13138450,2021,12,14,202112
SHYAMCENT,INE979R01011,NSE,2021-12-14,13.8,13.8,13.25,13.35,153500,2021,12,14,202112
SHYAMMETL,INE810G01011,NSE,2021-12-14,328.0,330.0,321.95,327.0,325935,2021,12,14,202112
SHYAMTEL,INE635A01023,NSE,2021-12-14,13.5,13.5,13.5,13.5,3541,2021,12,14,202112
SIEMENS,INE003A01024,NSE,2021-12-14,2500.0,2543.4,2470.7,2515.9,650266,2021,12,14,202112
SIGACHI,INE0D0K01014,NSE,2021-12-14,425.85,427.8,415.2,417.2,263073,2021,12,14,202112
SIGIND,INE529F01035,NSE,2021-12-14,42.2,42.75,40.4,40.95,46753,2021,12,14,202112
SIKKO,INE112X01017,NSE,2021-12-14,61.55,61.55,55.8,61.55,25841,2021,12,14,202112
SILGO,INE01II01013,NSE,2021-12-14,31.75,31.75,30.75,30.85,23206,2021,12,14,202112
SILINV,INE923A01015,NSE,2021-12-14,306.05,325.0,305.0,312.45,3236,2021,12,14,202112
SIMBHALS,INE748T01016,NSE,2021-12-14,21.5,21.65,20.55,21.0,55497,2021,12,14,202112
SIMPLEXINF,INE059B01024,NSE,2021-12-14,49.2,50.55,48.3,49.6,175764,2021,12,14,202112
SINTERCOM,INE129Z01016,NSE,2021-12-14,86.75,89.95,85.9,86.85,103994,2021,12,14,202112
SIRCA,INE792Z01011,NSE,2021-12-14,574.9,582.5,565.0,569.7,29087,2021,12,14,202112
SIS,INE285J01028,NSE,2021-12-14,465.05,469.45,457.75,459.45,76628,2021,12,14,202112
SIYSIL,INE076B01028,NSE,2021-12-14,445.5,473.15,445.0,462.0,334480,2021,12,14,202112
SJS,INE284S01014,NSE,2021-12-14,418.05,424.75,405.25,406.55,245085,2021,12,14,202112
